CidadeId,Nome,Sigla,IBGEMunicipio,Latitude,Longitude
2833,"Piedade do Rio Grande",MG,50307,-21.469733,-44.202502
2834,"Piedade dos Gerais",MG,50406,-20.461010,-44.227916
2835,Pimenta,MG,50505,-20.483195,-45.799087
2836,"Pingo d’Água",MG,50539,-19.728608,-42.408666
2837,Pintópolis,MG,50570,-16.054990,-45.149507
2838,Piracema,MG,50604,-20.508996,-44.478472
2839,Pirajuba,MG,50703,-19.908505,-48.696638
2840,Piranga,MG,50802,-20.685144,-43.287346
2841,Piranguçu,MG,50901,-22.526494,-45.493272
2842,Piranguinho,MG,51008,-22.411873,-45.534739
2843,Pirapetinga,MG,51107,-21.655972,-42.348431
2844,Pirapora,MG,51206,-17.349582,-44.951065
2845,Piraúba,MG,51305,-21.276550,-43.018131
2846,Pitangui,MG,51404,-19.680597,-44.890119
2847,Piumhi,MG,51503,-20.470883,-45.960569
2848,Planura,MG,51602,-20.138663,-48.699919
2849,"Poço Fundo",MG,51701,-21.784693,-45.964970
2850,"Poços de Caldas",MG,51800,-21.787364,-46.566410
2851,Pocrane,MG,51909,-19.620144,-41.629001
2852,Pompéu,MG,52006,-19.220957,-45.001871
2853,"Ponte Nova",MG,52105,-20.416643,-42.909684
2854,"Ponto Chique",MG,52131,-16.633040,-45.063135
2855,"Ponto dos Volantes",MG,52170,-16.754520,-41.507808
2856,Porteirinha,MG,52204,-15.746838,-43.028523
2857,"Porto Firme",MG,52303,-20.668267,-43.091411
2858,Poté,MG,52402,-17.801369,-41.788386
2859,"Pouso Alegre",MG,52501,-22.230303,-45.937144
2860,"Pouso Alto",MG,52600,-22.190942,-44.975344
2861,Prados,MG,52709,-21.056014,-44.073280
2862,Prata,MG,52808,-19.308211,-48.923846
2863,Pratápolis,MG,52907,-20.744184,-46.860917
2864,Pratinha,MG,53004,-19.756945,-46.378449
2865,"Presidente Bernardes",MG,53103,-20.765678,-43.190056
2866,"Presidente Juscelino",MG,53202,-18.640782,-44.054182
2867,"Presidente Kubitschek",MG,53301,-18.615490,-43.557448
2868,"Presidente Olegário",MG,53400,-18.414742,-46.417789
2869,"Prudente de Morais",MG,53608,-19.483560,-44.158391
2870,"Quartel Geral",MG,53707,-19.267690,-45.558863
2871,Queluzito,MG,53806,-20.742384,-43.880027
2872,Raposos,MG,53905,-19.965599,-43.804774
2873,"Raul Soares",MG,54002,-20.101959,-42.454168
2874,Recreio,MG,54101,-21.533785,-42.471395
2875,Reduto,MG,54150,-20.242680,-41.985199
2876,"Resende Costa",MG,54200,-20.917369,-44.239404
2877,Resplendor,MG,54309,-19.325484,-41.253967
2878,Ressaquinha,MG,54408,-21.055301,-43.758706
2879,Riachinho,MG,54457,-16.216826,-46.002747
2880,"Riacho dos Machados",MG,54507,-15.998034,-43.044564
2881,"Ribeirão das Neves",MG,54606,-19.766022,-44.085824
2882,"Ribeirão Vermelho",MG,54705,-21.190414,-45.064782
2883,"Rio Acima",MG,54804,-20.095130,-43.790854
2884,"Rio Casca",MG,54903,-20.226513,-42.652230
2885,"Rio do Prado",MG,55108,-16.609408,-40.571894
2886,"Rio Doce",MG,55009,-20.244646,-42.895681
2887,"Rio Espera",MG,55207,-20.858080,-43.465333
2888,"Rio Manso",MG,55306,-20.261682,-44.310205
2889,"Rio Novo",MG,55405,-21.483249,-43.128669
2890,"Rio Paranaíba",MG,55504,-19.191238,-46.242753
2891,"Rio Pardo de Minas",MG,55603,-15.613078,-42.541232
2892,"Rio Piracicaba",MG,55702,-19.954941,-43.179824
2893,"Rio Pomba",MG,55801,-21.272191,-43.177806
2894,"Rio Preto",MG,55900,-22.086922,-43.829466
2895,"Rio Vermelho",MG,56007,-18.301111,-43.022439
2896,Ritápolis,MG,56106,-21.023253,-44.323478
2897,"Rochedo de Minas",MG,56205,-21.631460,-43.022069
2898,Rodeiro,MG,56304,-21.200705,-42.868676
2899,Romaria,MG,56403,-18.883480,-47.581755
2900,"Rosário da Limeira",MG,56452,-20.981298,-42.506060
2901,Rubelita,MG,56502,-16.402966,-42.264762
2902,Rubim,MG,56601,-16.372974,-40.536941
2903,Sabará,MG,56700,-19.892495,-43.825557
2904,Sabinópolis,MG,56809,-18.671815,-43.088204
2905,Sacramento,MG,56908,-19.863576,-47.436555
2906,Salinas,MG,57005,-16.169856,-42.293506
2907,"Salto da Divisa",MG,57104,-15.997571,-39.950756
2908,"Santa Bárbara",MG,57203,-19.965591,-43.405221
2909,"Santa Bárbara do Leste",MG,57252,-19.975793,-42.140841
2910,"Santa Bárbara do Monte Verde",MG,57278,-21.957267,-43.701774
2911,"Santa Bárbara do Tugúrio",MG,57302,-21.246208,-43.558949
2912,"Santa Cruz de Minas",MG,57336,-21.119471,-44.223258
2913,"Santa Cruz de Salinas",MG,57377,-16.094356,-41.750355
2914,"Santa Cruz do Escalvado",MG,57401,-20.238277,-42.818453
2915,"Santa Efigênia de Minas",MG,57500,-18.819838,-42.439313
2916,"Santa Fé de Minas",MG,57609,-16.687373,-45.413633
2917,"Santa Helena de Minas",MG,57658,-16.936308,-40.686289
2918,"Santa Juliana",MG,57708,-19.311299,-47.527144
2919,"Santa Luzia",MG,57807,-19.767617,-43.850007
2920,"Santa Margarida",MG,57906,-20.377925,-42.252536
2921,"Santa Maria de Itabira",MG,58003,-19.459011,-43.110150
2922,"Santa Maria do Salto",MG,58102,-16.247573,-40.146933
2923,"Santa Maria do Suaçuí",MG,58201,-18.192252,-42.417802
2924,"Santa Rita de Caldas",MG,59209,-22.026435,-46.338626
2925,"Santa Rita de Ibitipoca",MG,59407,-21.561230,-43.916761
2926,"Santa Rita de Jacutinga",MG,59308,-22.148461,-44.100442
2927,"Santa Rita de Minas",MG,59357,-19.875210,-42.131781
2928,"Santa Rita do Itueto",MG,59506,-19.359813,-41.379278
2929,"Santa Rita do Sapucaí",MG,59605,-22.253330,-45.703988
2930,"Santa Rosa da Serra",MG,59704,-19.532621,-45.970664
2931,"Santa Vitória",MG,59803,-18.843948,-50.123465
2932,"Santana da Vargem",MG,58300,-21.248962,-45.507121
2933,"Santana de Cataguases",MG,58409,-21.284028,-42.554605
2934,"Santana de Pirapama",MG,58508,-19.006886,-44.038103
2935,"Santana do Deserto",MG,58607,-21.949692,-43.172318
2936,"Santana do Garambéu",MG,58706,-21.601832,-44.110873
2937,"Santana do Jacaré",MG,58805,-20.901677,-45.128049
2938,"Santana do Manhuaçu",MG,58904,-20.108546,-41.923497
2939,"Santana do Paraíso",MG,58953,-19.369099,-42.552583
2940,"Santana do Riacho",MG,59001,-19.170092,-43.711459
2941,"Santana dos Montes",MG,59100,-20.789735,-43.705998
2942,"Santo Antônio do Amparo",MG,59902,-20.946249,-44.918675
2943,"Santo Antônio do Aventureiro",MG,60009,-21.755828,-42.811637
2944,"Santo Antônio do Grama",MG,60108,-20.312500,-42.613899
2945,"Santo Antônio do Itambé",MG,60207,-18.468972,-43.303779
2946,"Santo Antônio do Jacinto",MG,60306,-16.537683,-40.175337
2947,"Santo Antônio do Monte",MG,60405,-20.087219,-45.293936
2948,"Santo Antônio do Retiro",MG,60454,-15.342634,-42.624377
2949,"Santo Antônio do Rio Abaixo",MG,60504,-19.225680,-43.253057
2950,"Santo Hipólito",MG,60603,-18.287810,-44.221698
2951,"Santos Dumont",MG,60702,-21.457532,-43.553752
2952,"São Bento Abade",MG,60801,-21.579048,-45.075361
2953,"São Brás do Suaçuí",MG,60900,-20.626504,-43.952675
2954,"São Domingos das Dores",MG,60959,-19.529446,-42.009508
2955,"São Domingos do Prata",MG,61007,-19.871028,-42.960363
2956,"São Félix de Minas",MG,61056,-18.586106,-41.490353
2957,"São Francisco",MG,61106,-15.952564,-44.861313
2958,"São Francisco de Paula",MG,61205,-20.713532,-44.982631
2959,"São Francisco de Sales",MG,61304,-19.865114,-49.765566
2960,"São Francisco do Glória",MG,61403,-20.792301,-42.268221
2961,"São Geraldo",MG,61502,-20.920848,-42.837664
2962,"São Geraldo da Piedade",MG,61601,-18.844031,-42.289135
2963,"São Geraldo do Baixio",MG,61650,-18.918809,-41.363628
2964,"São Gonçalo do Abaeté",MG,61700,-18.341113,-45.834246
2965,"São Gonçalo do Pará",MG,61809,-19.985685,-44.857189
2966,"São Gonçalo do Rio Abaixo",MG,61908,-19.831801,-43.348040
2967,"São Gonçalo do Rio Preto",MG,25507,-18.006394,-43.384544
2968,"São Gonçalo do Sapucaí",MG,62005,-21.891905,-45.594638
2969,"São Gotardo",MG,62104,-19.312700,-46.053144
2970,"São João Batista do Glória",MG,62203,-20.639037,-46.503461
2971,"São João da Lagoa",MG,62252,-16.852055,-44.349089
2972,"São João da Mata",MG,62302,-21.934853,-45.926530
2973,"São João da Ponte",MG,62401,-15.924513,-44.008955
2974,"São João das Missões",MG,62450,-14.882533,-44.081262
2975,"São João del Rei",MG,62500,-21.135509,-44.260973
2976,"São João do Manhuaçu",MG,62559,-20.395500,-42.152158
2977,"São João do Manteninha",MG,62575,-18.727837,-41.158748
2978,"São João do Oriente",MG,62609,-19.337666,-42.156460
2979,"São João do Pacuí",MG,62658,-16.538375,-44.529571
2980,"São João do Paraíso",MG,62708,-15.318438,-42.011422
2981,"São João Evangelista",MG,62807,-18.545187,-42.776048
2982,"São João Nepomuceno",MG,62906,-21.535697,-43.011286
2983,"São Joaquim de Bicas",MG,62922,-20.063468,-44.266273
2984,"São José da Barra",MG,62948,-20.722091,-46.319330
2985,"São José da Lapa",MG,62955,-19.698627,-43.959956
2986,"São José da Safira",MG,63003,-18.325117,-42.146411
2987,"São José da Varginha",MG,63102,-19.704806,-44.561060
2988,"São José do Alegre",MG,63201,-22.329055,-45.530188
2989,"São José do Divino",MG,63300,-18.483263,-41.391209
2990,"São José do Goiabal",MG,63409,-19.927983,-42.709860
2991,"São José do Jacuri",MG,63508,-18.275811,-42.666627
2992,"São José do Mantimento",MG,63607,-20.005999,-41.749073
2993,"São Lourenço",MG,63706,-22.117769,-45.053373
2994,"São Miguel do Anta",MG,63805,-20.705918,-42.720899
2995,"São Pedro da União",MG,63904,-21.133458,-46.621327
2996,"São Pedro do Suaçuí",MG,64100,-18.365506,-42.600232
2997,"São Pedro dos Ferros",MG,64001,-20.171910,-42.523901
2998,"São Romão",MG,64209,-16.368639,-45.069135
2999,"São Roque de Minas",MG,64308,-20.250671,-46.368995
3000,"São Sebastião da Bela Vista",MG,64407,-22.155006,-45.754789
3001,"São Sebastião da Vargem Alegre",MG,64431,-21.073830,-42.638666
3002,"São Sebastião do Anta",MG,64472,-19.500107,-41.979599
3003,"São Sebastião do Maranhão",MG,64506,-18.091372,-42.565746
3004,"São Sebastião do Oeste",MG,64605,-20.274095,-45.003134
3005,"São Sebastião do Paraíso",MG,64704,-20.918065,-46.986472
3006,"São Sebastião do Rio Preto",MG,64803,-19.285767,-43.174734
3007,"São Sebastião do Rio Verde",MG,64902,-22.215056,-44.977736
3008,"São Thomé das Letras",MG,65206,-21.720723,-44.987008
3009,"São Tiago",MG,65008,-20.900946,-44.503992
3010,"São Tomás de Aquino",MG,65107,-20.784994,-47.096783
3011,"São Vicente de Minas",MG,65305,-21.697472,-44.454684
3012,Sapucaí-Mirim,MG,65404,-22.751596,-45.740926
3013,Sardoá,MG,65503,-18.783265,-42.366129
3014,Sarzedo,MG,65537,-20.034535,-44.145867
3015,Sem-Peixe,MG,65560,-20.102536,-42.841902
3016,"Senador Amaral",MG,65578,-22.588722,-46.180234
3017,"Senador Cortes",MG,65602,-21.802517,-42.944332
3018,"Senador Firmino",MG,65701,-20.918060,-43.104130
3019,"Senador José Bento",MG,65800,-22.166607,-46.179473
3020,"Senador Modestino Gonçalves",MG,65909,-17.946025,-43.222975
3021,"Senhora de Oliveira",MG,66006,-20.793900,-43.337732
3022,"Senhora do Porto",MG,66105,-18.898008,-43.081756
3023,"Senhora dos Remédios",MG,66204,-21.033083,-43.586382
3024,Sericita,MG,66303,-20.471555,-42.482007
3025,Seritinga,MG,66402,-21.911349,-44.521445
3026,"Serra Azul de Minas",MG,66501,-18.362280,-43.174459
3027,"Serra da Saudade",MG,66600,-19.440562,-45.796590
3028,"Serra do Salitre",MG,66808,-19.111796,-46.692109
3029,"Serra dos Aimorés",MG,66709,-17.785747,-40.243169
3030,Serrania,MG,66907,-21.546681,-46.043145
3031,"Serranópolis de Minas",MG,66956,-15.808784,-42.874386
3032,Serranos,MG,67004,-21.888782,-44.506754
3033,Serro,MG,67103,-18.604442,-43.388631
3034,"Sete Lagoas",MG,67202,-19.458287,-44.239595
3035,Setubinha,MG,65552,-17.597019,-42.166438
3036,Silveirânia,MG,67301,-21.164638,-43.217878
3037,Silvianópolis,MG,67400,-22.027997,-45.832447
3038,"Simão Pereira",MG,67509,-21.964857,-43.314956
3039,Simonésia,MG,67608,-20.122030,-42.003857
3040,Sobrália,MG,67707,-19.235549,-42.098654
3041,"Soledade de Minas",MG,67806,-22.059206,-45.041023
3042,Tabuleiro,MG,67905,-21.357578,-43.245605
3043,Taiobeiras,MG,68002,-15.811521,-42.227916
3044,Taparuba,MG,68051,-19.761470,-41.615858
3045,Tapira,MG,68101,-19.925579,-46.821915
3046,Tapiraí,MG,68200,-19.885806,-46.018570
3047,"Taquaraçu de Minas",MG,68309,-19.673848,-43.687143
3048,Tarumirim,MG,68408,-19.281495,-42.007735
3049,Teixeiras,MG,68507,-20.649067,-42.862644
3050,"Teófilo Otoni",MG,68606,-17.862540,-41.509635
3051,Timóteo,MG,68705,-19.584050,-42.643942
3052,Tiradentes,MG,68804,-21.107043,-44.172692
3053,Tiros,MG,68903,-19.003917,-45.963551
3054,Tocantins,MG,69000,-21.175550,-43.018700
3055,"Tocos do Moji",MG,69059,-22.371646,-46.096447
3056,Toledo,MG,69109,-22.743395,-46.378973
3057,Tombos,MG,69208,-20.902589,-42.014682
3058,"Três Corações",MG,69307,-21.695966,-45.254937
3059,"Três Marias",MG,69356,-18.205921,-45.225735
3060,"Três Pontas",MG,69406,-21.368770,-45.515475
3061,Tumiritinga,MG,69505,-18.976608,-41.637980
3062,Tupaciguara,MG,69604,-18.599353,-48.693736
3063,Turmalina,MG,69703,-17.286412,-42.730415
3064,Turvolândia,MG,69802,-21.879389,-45.796736
3065,Ubá,MG,69901,-21.118597,-42.936786
3066,Ubaí,MG,70008,-16.297405,-44.787086
3067,Ubaporanga,MG,70057,-19.641362,-42.109216
3068,Uberaba,MG,70107,-19.713535,-47.983625
3069,Uberlândia,MG,70206,-18.918999,-48.277950
3070,Umburatiba,MG,70305,-17.253607,-40.572645
3071,Unaí,MG,70404,-16.359008,-46.899957
3072,"União de Minas",MG,70438,-19.529737,-50.330803
3073,"Uruana de Minas",MG,70479,-16.060025,-46.256229
3074,Urucânia,MG,70503,-20.350870,-42.741228
3075,Urucuia,MG,70529,-16.132091,-45.737028
3076,"Vargem Alegre",MG,70578,-19.600720,-42.299815
3077,"Vargem Bonita",MG,70602,-20.326777,-46.372457
3078,"Vargem Grande do Rio Pardo",MG,70651,-15.402401,-42.309291
3079,Varginha,MG,70701,-21.557080,-45.431886
3080,"Varjão de Minas",MG,70750,-18.383704,-46.033502
3081,"Várzea da Palma",MG,70800,-17.597570,-44.730347
3082,Varzelândia,MG,70909,-15.708871,-44.027948
3083,Vazante,MG,71006,-17.991038,-46.901967
3084,Verdelândia,MG,71030,-15.594542,-43.606022
3085,Veredinha,MG,71071,-17.393969,-42.735930
3086,Veríssimo,MG,71105,-19.669358,-48.303711
3087,"Vermelho Novo",MG,71154,-20.034766,-42.268346
3088,Vespasiano,MG,71204,-19.693030,-43.919915
3089,Viçosa,MG,71303,-20.752072,-42.879477
3090,Vieiras,MG,71402,-20.865341,-42.245804
3091,"Virgem da Lapa",MG,71600,-16.802149,-42.343281
3092,Virgínia,MG,71709,-22.336972,-45.095425
3093,Virginópolis,MG,71808,-18.825140,-42.714804
3094,Virgolândia,MG,71907,-18.476062,-42.310810
3095,"Visconde do Rio Branco",MG,72004,-21.011990,-42.839389
3096,"Volta Grande",MG,72103,-21.770711,-42.541285
3097,"Wenceslau Braz",MG,72202,-22.529013,-45.356774
3098,"Afonso Cláudio",ES,102,-20.077040,-41.125460
3099,"Água Doce do Norte",ES,169,-18.545546,-40.976456
3100,"Águia Branca",ES,136,-18.987361,-40.736638
3101,Alegre,ES,201,-20.763265,-41.536488
3102,"Alfredo Chaves",ES,300,-20.630348,-40.760050
3103,"Alto Rio Novo",ES,359,-19.057500,-41.018684
3104,Anchieta,ES,409,-20.805613,-40.647659
3105,Apiacá,ES,508,-21.156448,-41.563380
3106,Aracruz,ES,607,-19.823278,-40.276223
3107,"Atílio Vivacqua",ES,706,-20.915897,-41.191242
3108,"Baixo Guandu",ES,805,-19.514246,-41.012068
3109,"Barra de São Francisco",ES,904,-18.759089,-40.890399
3110,"Boa Esperança",ES,1001,-18.538715,-40.302956
3111,"Bom Jesus do Norte",ES,1100,-21.129342,-41.675811
3112,Brejetuba,ES,1159,-20.157034,-41.289677
3113,"Cachoeiro de Itapemirim",ES,1209,-20.850112,-41.111919
3114,Cariacica,ES,1308,-20.294678,-40.390559
3115,Castelo,ES,1407,-20.602065,-41.202213
3116,Colatina,ES,1506,-19.536270,-40.630318
3117,"Conceição da Barra",ES,1605,-18.598462,-39.727474
3118,"Conceição do Castelo",ES,1704,-20.365581,-41.245348
3119,"Divino de São Lourenço",ES,1803,-20.620471,-41.679976
3120,"Domingos Martins",ES,1902,-20.364239,-40.659396
3121,"Dores do Rio Preto",ES,2009,-20.692894,-41.849577
3122,Ecoporanga,ES,2108,-18.375252,-40.830081
3123,Fundão,ES,2207,-19.933447,-40.403765
3124,"Governador Lindenberg",ES,2256,-19.252807,-40.457766
3125,Guaçuí,ES,2306,-20.775338,-41.679496
3126,Guarapari,ES,2405,-20.665975,-40.495021
3127,Ibatiba,ES,2454,-20.234020,-41.507208
3128,Ibiraçu,ES,2504,-19.831880,-40.371666
3129,Ibitirama,ES,2553,-20.538731,-41.659412
3130,Iconha,ES,2603,-20.797145,-40.811221
3131,Irupi,ES,2652,-20.348597,-41.647528
3132,Itaguaçu,ES,2702,-19.802508,-40.856598
3133,Itapemirim,ES,2801,-21.011100,-40.836145
3134,Itarana,ES,2900,-19.872348,-40.879791
3135,Iúna,ES,3007,-20.348600,-41.532889
3136,Jaguaré,ES,3056,-18.900436,-40.086141
3137,"Jerônimo Monteiro",ES,3106,-20.797698,-41.402935
3138,"João Neiva",ES,3130,-19.752959,-40.380880
3139,"Laranja da Terra",ES,3163,-19.898693,-41.055244
3140,Linhares,ES,3205,-19.398106,-40.065306
3141,Mantenópolis,ES,3304,-18.861179,-41.117737
3142,Marataízes,ES,3320,-21.042996,-40.830187
3143,"Marechal Floriano",ES,3346,-20.426709,-40.680383
3144,Marilândia,ES,3353,-19.412813,-40.550951
3145,"Mimoso do Sul",ES,3403,-21.065374,-41.364425
3146,Montanha,ES,3502,-18.126857,-40.363421
3147,Mucurici,ES,3601,-18.097236,-40.517927
3148,"Muniz Freire",ES,3700,-20.456546,-41.417514
3149,Muqui,ES,3809,-20.953692,-41.346214
3150,"Nova Venécia",ES,3908,-18.712906,-40.401548
3151,Pancas,ES,4005,-19.224420,-40.856003
3152,"Pedro Canário",ES,4054,-18.297192,-39.954937
3153,Pinheiros,ES,4104,-18.413323,-40.217728
3154,Piúma,ES,4203,-20.837609,-40.727981
3155,"Ponto Belo",ES,4252,-18.129126,-40.538134
3156,"Presidente Kennedy",ES,4302,-21.100148,-41.051896
3157,"Rio Bananal",ES,4351,-19.277086,-40.322478
3158,"Rio Novo do Sul",ES,4401,-20.864586,-40.936228
3159,"Santa Leopoldina",ES,4500,-20.098891,-40.533210
3160,"Santa Maria de Jetibá",ES,4559,-20.028814,-40.741618
3161,"Santa Teresa",ES,4609,-19.937714,-40.598998
3162,"São Domingos do Norte",ES,4658,-19.148169,-40.621878
3163,"São Gabriel da Palha",ES,4708,-19.021965,-40.529600
3164,"São José do Calçado",ES,4807,-21.026130,-41.656088
3165,"São Mateus",ES,4906,-18.718447,-39.858201
3166,"São Roque do Canaã",ES,4955,-19.725307,-40.643139
3167,Serra,ES,5002,-20.156770,-40.275217
3168,Sooretama,ES,5010,-19.191950,-40.096491
3169,"Vargem Alta",ES,5036,-20.671678,-41.007148
3170,"Venda Nova do Imigrante",ES,5069,-20.331518,-41.129053
3171,Viana,ES,5101,-20.390863,-40.495624
3172,"Vila Pavão",ES,5150,-18.620803,-40.602411
3173,"Vila Valério",ES,5176,-18.993617,-40.390590
3174,"Vila Velha",ES,5200,-20.338374,-40.293957
3175,Vitória,ES,5309,-20.320154,-40.322209
3176,"Angra dos Reis",RJ,100,-23.009116,-44.319627
3177,Aperibé,RJ,159,-21.619422,-42.104917
3178,Araruama,RJ,209,-22.877438,-42.341096
3179,Areal,RJ,225,-22.236912,-43.101070
3180,"Armação dos Búzios",RJ,233,-22.757764,-41.887749
3181,"Arraial do Cabo",RJ,258,-22.967638,-42.028336
3182,"Barra do Piraí",RJ,308,-22.469596,-43.828452
3183,"Barra Mansa",RJ,407,-22.545301,-44.172431
3184,"Belford Roxo",RJ,456,-22.764556,-43.399625
3185,"Bom Jardim",RJ,506,-22.153305,-42.417211
3186,"Bom Jesus do Itabapoana",RJ,605,-21.134497,-41.677680
3187,"Cabo Frio",RJ,704,-22.880765,-42.020075
3188,"Cachoeiras de Macacu",RJ,803,-22.467571,-42.663164
3189,Cambuci,RJ,902,-21.577277,-41.908636
3190,"Campos dos Goytacazes",RJ,1009,-21.751899,-41.330476
3191,Cantagalo,RJ,1108,-21.981840,-42.365978
3192,Carapebus,RJ,936,-22.182595,-41.664011
3193,"Cardoso Moreira",RJ,1157,-21.496157,-41.613296
3194,Carmo,RJ,1207,-21.929312,-42.609718
3195,"Casimiro de Abreu",RJ,1306,-22.479537,-42.204211
3196,"Comendador Levy Gasparian",RJ,951,-22.033359,-43.217224
3197,"Conceição de Macabu",RJ,1405,-22.087872,-41.867759
3198,Cordeiro,RJ,1504,-22.027777,-42.363031
3199,"Duas Barras",RJ,1603,-22.058906,-42.515098
3200,"Duque de Caxias",RJ,1702,-22.785253,-43.309888
3201,"Engenheiro Paulo de Frontin",RJ,1801,-22.543685,-43.679477
3202,Guapimirim,RJ,1850,-22.519596,-42.978330
3203,"Iguaba Grande",RJ,1876,-22.839057,-42.222125
3204,Itaboraí,RJ,1900,-22.745863,-42.860343
3205,Itaguaí,RJ,2007,-22.871251,-43.775041
3206,Italva,RJ,2056,-21.425103,-41.690965
3207,Itaocara,RJ,2106,-21.670503,-42.077730
3208,Itaperuna,RJ,2205,-21.210591,-41.886203
3209,Itatiaia,RJ,2254,-22.497015,-44.562772
3210,Japeri,RJ,2270,-22.644819,-43.653786
3211,"Laje do Muriaé",RJ,2304,-21.205721,-42.131174
3212,Macaé,RJ,2403,-22.368705,-41.775064
3213,Macuco,RJ,2452,-21.990230,-42.257074
3214,Magé,RJ,2502,-22.654349,-43.040246
3215,Mangaratiba,RJ,2601,-22.961712,-44.041127
3216,Maricá,RJ,2700,-22.916955,-42.819824
3217,Mendes,RJ,2809,-22.517423,-43.721487
3218,Mesquita,RJ,2858,-22.768088,-43.429224
3219,"Miguel Pereira",RJ,2908,-22.455427,-43.474676
3220,Miracema,RJ,3005,-21.411163,-42.198411
3221,Natividade,RJ,3104,-21.043757,-41.976440
3222,Nilópolis,RJ,3203,-22.807514,-43.416610
3223,Niterói,RJ,3302,-22.896452,-43.075823
3224,"Nova Friburgo",RJ,3401,-22.286461,-42.532771
3225,"Nova Iguaçu",RJ,3500,-22.759835,-43.450345
3226,Paracambi,RJ,3609,-22.609727,-43.709385
3227,"Paraíba do Sul",RJ,3708,-22.161982,-43.289544
3228,Paraty,RJ,3807,-23.219414,-44.710859
3229,"Paty do Alferes",RJ,3856,-22.427415,-43.424871
3230,Petrópolis,RJ,3906,-22.510599,-43.177337
3231,Pinheiral,RJ,3955,-22.515674,-44.000355
3232,Piraí,RJ,4003,-22.628757,-43.899351
3233,Porciúncula,RJ,4102,-20.962608,-42.040156
3234,"Porto Real",RJ,4110,-22.432948,-44.296901
3235,Quatis,RJ,4128,-22.409919,-44.262711
3236,Queimados,RJ,4144,-22.717430,-43.555670
3237,Quissamã,RJ,4151,-22.106640,-41.472509
3238,Resende,RJ,4201,-22.471184,-44.443613
3239,"Rio Bonito",RJ,4300,-22.711272,-42.625998
3240,"Rio Claro",RJ,4409,-22.731727,-44.139406
3241,"Rio das Flores",RJ,4508,-22.171862,-43.576433
3242,"Rio das Ostras",RJ,4524,-22.523941,-41.936967
3243,"Rio de Janeiro",RJ,4557,-22.876652,-43.227875
3244,"Santa Maria Madalena",RJ,4607,-21.966094,-42.014445
3245,"Santo Antônio de Pádua",RJ,4706,-21.535977,-42.177912
3246,"São Fidélis",RJ,4805,-21.643627,-41.755592
3247,"São Francisco de Itabapoana",RJ,4755,-21.480138,-41.117720
3248,"São Gonçalo",RJ,4904,-22.829547,-43.032335
3249,"São João da Barra",RJ,5000,-21.640458,-41.050348
3250,"São João de Meriti",RJ,5109,-22.802331,-43.371885
3251,"São José de Ubá",RJ,5133,-21.360221,-41.941232
3252,"São José do Vale do Rio Preto",RJ,5158,-22.149740,-42.923368
3253,"São Pedro da Aldeia",RJ,5208,-22.837203,-42.103529
3254,"São Sebastião do Alto",RJ,5307,-21.954463,-42.130220
3255,Sapucaia,RJ,5406,-21.993956,-42.914175
3256,Saquarema,RJ,5505,-22.931127,-42.496694
3257,Seropédica,RJ,5554,-22.743011,-43.701925
3258,"Silva Jardim",RJ,5604,-22.654330,-42.389826
3259,Sumidouro,RJ,5703,-22.050669,-42.678626
3260,Tanguá,RJ,5752,-22.733937,-42.721172
3261,Teresópolis,RJ,5802,-22.409005,-42.962957
3262,"Trajano de Moraes",RJ,5901,-22.061380,-42.054815
3263,"Três Rios",RJ,6008,-22.117448,-43.211609
3264,Valença,RJ,6107,-22.244719,-43.704844
3265,Varre-Sai,RJ,6156,-20.929298,-41.863295
3266,Vassouras,RJ,6206,-22.409008,-43.663874
3267,"Volta Redonda",RJ,6305,-22.509968,-44.093522
3268,Adamantina,SP,105,-21.688311,-51.073365
3269,Adolfo,SP,204,-21.232730,-49.649721
3270,Aguaí,SP,303,-22.059684,-46.979693
3271,"Águas da Prata",SP,402,-21.934829,-46.716767
3272,"Águas de Lindóia",SP,501,-22.473822,-46.631779
3273,"Águas de Santa Bárbara",SP,550,-22.869149,-49.238608
3274,"Águas de São Pedro",SP,600,-22.597340,-47.883975
3275,Agudos,SP,709,-22.474037,-48.990156
3276,Alambari,SP,758,-23.553899,-47.893588
3277,"Alfredo Marcondes",SP,808,-21.952741,-51.412938
3278,Altair,SP,907,-20.523305,-49.060111
3279,Altinópolis,SP,1004,-21.024583,-47.373280
3280,"Alto Alegre",SP,1103,-21.581689,-50.163597
3281,Alumínio,SP,1152,-23.533373,-47.259057
3282,"Álvares Florence",SP,1202,-20.319876,-49.911185
3283,"Álvares Machado",SP,1301,-22.077779,-51.468797
3284,"Álvaro de Carvalho",SP,1400,-22.076375,-49.720609
3285,Alvinlândia,SP,1509,-22.445010,-49.763033
3286,Americana,SP,1608,-22.740884,-47.330363
3287,"Américo Brasiliense",SP,1707,-21.730037,-48.106605
3288,"Américo de Campos",SP,1806,-20.296402,-49.727027
3289,Amparo,SP,1905,-22.699389,-46.765086
3290,Analândia,SP,2002,-22.128785,-47.660766
3291,Andradina,SP,2101,-20.901464,-51.378848
3292,Angatuba,SP,2200,-23.483987,-48.406760
3293,Anhembi,SP,2309,-22.786321,-48.126927
3294,Anhumas,SP,2408,-22.293237,-51.386074
3295,Aparecida,SP,2507,-22.848154,-45.229429
3296,"Aparecida d’Oeste",SP,2606,-20.450845,-50.885616
3297,Apiaí,SP,2705,-24.513316,-48.848660
